cokey,mrulekey,mrulename,seqnum,rulekey,rulename,ruledepth,interpll,interpllc,interplr,interplrc,interphr,interphrc,interphh,interphhc,nullpropdatabool,defpropdatabool,incpropdatabool,cointerpkey
20428503,62833,SOH - Concentration of Salts- Soil Surface,2,62856,SOH - Presence of Salts,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762555584
20428503,62833,SOH - Concentration of Salts- Soil Surface,3,63578,SOH - Antecedent Salinity 0-30cm,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762555585
20428503,62833,SOH - Concentration of Salts- Soil Surface,4,62853,"SOH - Depth to Growing Season Water Table, Salts",1,1,Depth to Saturation,1,Depth to Saturation,1,Depth to Saturation,1,Depth to Saturation,0,0,0,762555586
20428503,62833,SOH - Concentration of Salts- Soil Surface,5,62854,"SOH - Water Table Persistence, Salts",1,1,Persistent water table,1,Persistent water table,1,Persistent water table,1,Persistent water table,0,0,0,762555587
20428503,62834,SOH - Organic Matter Depletion,0,62834,SOH - Organic Matter Depletion,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762555588
20428503,62834,SOH - Organic Matter Depletion,1,63581,SOH - Organic Matter Loss Sensitivity,1,NA,"Not rated, organic matter",NA,"Not rated, organic matter",NA,"Not rated, organic matter",NA,"Not rated, organic matter",0,0,0,762555589
20428503,62834,SOH - Organic Matter Depletion,2,63586,SOH - Clay Content WTD_AVG to 30 cm Organic,1,NA,Not rated; Clay percent,NA,Not rated; Clay percent,NA,Not rated; Clay percent,NA,Not rated; Clay percent,0,0,0,762555590
20428503,62834,SOH - Organic Matter Depletion,3,63587,SOH - Moisture Deficit,1,NA,Not rated; Clay percent,NA,Not rated; Clay percent,NA,Not rated; Clay percent,NA,Not rated; Clay percent,0,0,0,762555591
20428503,62834,SOH - Organic Matter Depletion,4,63583,SOH - Oxygen Exclusion During the Growing Season,1,0,Poorly aerated,1,Well aerated,1,Well aerated,1,Well aerated,0,0,0,762555592
20428503,62834,SOH - Organic Matter Depletion,5,63582,SOH - Mean Annual Air Temperature (Oxidation Rate Proxy),1,0.412,Moderate oxidation rate,0.412,Moderate oxidation rate,0.412,Moderate oxidation rate,0.412,Moderate oxidation rate,0,0,0,762555593
20428503,54647,SOH - Soil Surface Sealing,0,54647,SOH - Soil Surface Sealing,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,0,0,762555594
20428503,54647,SOH - Soil Surface Sealing,1,54649,Organic Matter Clay Ratio,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,0,0,762555595
20428503,54647,SOH - Soil Surface Sealing,2,54646,Clay Dispersion Ratio,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,0,0,762555596
20428503,54647,SOH - Soil Surface Sealing,3,54650,Silt/Crusting Index,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,0,0,762555597
20428503,57990,SOH - Soil Susceptibility to Compaction,0,57990,SOH - Soil Susceptibility to Compaction,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762555598
20428503,57990,SOH - Soil Susceptibility to Compaction,1,61418,Compaction potential - texture and clay,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762555599
20428503,57990,SOH - Soil Susceptibility to Compaction,2,57991,Compaction Risk - Organic Matter Content,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762555600
20428503,57990,SOH - Soil Susceptibility to Compaction,3,61419,Compaction potential - rock fragment volume,1,1,"Rock fragments, 0-12 inches",1,"Rock fragments, 0-12 inches",1,"Rock fragments, 0-12 inches",1,"Rock fragments, 0-12 inches",0,0,0,762555601
20428503,57990,SOH - Soil Susceptibility to Compaction,4,61420,"Compaction potential - structure rating, 0-30cm",1,1,"Soil structure grade, 0-12 inches",1,"Soil structure grade, 0-12 inches",1,"Soil structure grade, 0-12 inches",1,"Soil structure grade, 0-12 inches",0,0,0,762555602
20428503,57990,SOH - Soil Susceptibility to Compaction,5,63589,SAS - Drainage Class Not Subaqueous (suit),1,1,Subaerial,1,Subaerial,1,Subaerial,1,Subaerial,0,0,0,762555603
20428503,1404,URB/REC - Camp Areas,0,1404,URB/REC - Camp Areas,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,1,0,762555604
20428503,1404,URB/REC - Camp Areas,1,413,Surface Reaction < 3.5,1,NA,Not rated; pH,NA,Not rated; pH,NA,Not rated; pH,NA,Not rated; pH,0,0,0,762555605
20428503,1404,URB/REC - Camp Areas,2,20918,"Small Stones, Surface Layer 2-75mm (25-50%), revised",1,NA,"Not rated; Sieve size, 3 to 10"", > 10""",NA,"Not rated; Sieve size, 3 to 10"", > 10""",NA,"Not rated; Sieve size, 3 to 10"", > 10""",NA,"Not rated; Sieve size, 3 to 10"", > 10""",0,0,0,762555606
20428503,1404,URB/REC - Camp Areas,3,21170,Large Stones Surface Layer and Surface,1,NA,Not rated; Surface Fragments > 75mm,NA,Not rated; Surface Fragments > 75mm,NA,Not rated; Surface Fragments > 75mm,NA,Not rated; Surface Fragments > 75mm,0,0,0,762555607
20428503,1404,URB/REC - Camp Areas,4,20923,"Texture, Surface Layer - Clayey & Tax Modified, revised",1,NA,Not rated; Surface clay percent or taxonomic class,NA,Not rated; Surface clay percent or taxonomic class,NA,Not rated; Surface clay percent or taxonomic class,NA,Not rated; Surface clay percent or taxonomic class,0,0,0,762555608
20428503,1404,URB/REC - Camp Areas,5,10624,"Percolation & Taxon Modification  to 40""",1,NA,Not rated; Ksat or taxonomic class,NA,Not rated; Ksat or taxonomic class,NA,Not rated; Ksat or taxonomic class,NA,Not rated; Ksat or taxonomic class,0,0,0,762555609
20428503,10018,URB/REC - Off-Road Motorcycle Trails,0,10018,URB/REC - Off-Road Motorcycle Trails,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762555610
20428503,10018,URB/REC - Off-Road Motorcycle Trails,1,21170,Large Stones Surface Layer and Surface,1,NA,Not rated; Surface Fragments > 75mm,NA,Not rated; Surface Fragments > 75mm,NA,Not rated; Surface Fragments > 75mm,NA,Not rated; Surface Fragments > 75mm,0,0,0,762555611
20428503,10018,URB/REC - Off-Road Motorcycle Trails,2,20920,"Small Stones, Surface Layer 2-75mm (>65%), revised",1,NA,"Not rated; Sieve size, 3 to 10"", > 10""",NA,"Not rated; Sieve size, 3 to 10"", > 10""",NA,"Not rated; Sieve size, 3 to 10"", > 10""",NA,"Not rated; Sieve size, 3 to 10"", > 10""",0,0,0,762555612
20428503,10018,URB/REC - Off-Road Motorcycle Trails,3,20922,"Sandy Surface Layer, revised",1,NA,Not rated; % surface sand or clay,NA,Not rated; % surface sand or clay,NA,Not rated; % surface sand or clay,NA,Not rated; % surface sand or clay,0,0,0,762555613
20428503,10018,URB/REC - Off-Road Motorcycle Trails,4,20923,"Texture, Surface Layer - Clayey & Tax Modified, revised",1,NA,Not rated; Surface clay percent or taxonomic class,NA,Not rated; Surface clay percent or taxonomic class,NA,Not rated; Surface clay percent or taxonomic class,NA,Not rated; Surface clay percent or taxonomic class,0,0,0,762555614
20428503,10018,URB/REC - Off-Road Motorcycle Trails,5,23660,Dust PM10 and PM2.5 Generation,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762555615
20428503,1406,URB/REC - Paths and Trails,0,1406,URB/REC - Paths and Trails,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,1,0,762555616
20428503,1406,URB/REC - Paths and Trails,1,21170,Large Stones Surface Layer and Surface,1,NA,Not rated; Surface Fragments > 75mm,NA,Not rated; Surface Fragments > 75mm,NA,Not rated; Surface Fragments > 75mm,NA,Not rated; Surface Fragments > 75mm,0,0,0,762555617
20428503,1406,URB/REC - Paths and Trails,2,20920,"Small Stones, Surface Layer 2-75mm (>65%), revised",1,NA,"Not rated; Sieve size, 3 to 10"", > 10""",NA,"Not rated; Sieve size, 3 to 10"", > 10""",NA,"Not rated; Sieve size, 3 to 10"", > 10""",NA,"Not rated; Sieve size, 3 to 10"", > 10""",0,0,0,762555618
20428503,1406,URB/REC - Paths and Trails,3,20922,"Sandy Surface Layer, revised",1,NA,Not rated; % surface sand or clay,NA,Not rated; % surface sand or clay,NA,Not rated; % surface sand or clay,NA,Not rated; % surface sand or clay,0,0,0,762555619
20428503,1406,URB/REC - Paths and Trails,4,20923,"Texture, Surface Layer - Clayey & Tax Modified, revised",1,NA,Not rated; Surface clay percent or taxonomic class,NA,Not rated; Surface clay percent or taxonomic class,NA,Not rated; Surface clay percent or taxonomic class,NA,Not rated; Surface clay percent or taxonomic class,0,0,0,762555620
20428503,1406,URB/REC - Paths and Trails,5,23660,Dust PM10 and PM2.5 Generation,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762555621
20428503,1405,URB/REC - Picnic Areas,0,1405,URB/REC - Picnic Areas,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,1,0,762555622
20428503,1405,URB/REC - Picnic Areas,1,21170,Large Stones Surface Layer and Surface,1,NA,Not rated; Surface Fragments > 75mm,NA,Not rated; Surface Fragments > 75mm,NA,Not rated; Surface Fragments > 75mm,NA,Not rated; Surface Fragments > 75mm,0,0,0,762555623
20428503,1405,URB/REC - Picnic Areas,2,20923,"Texture, Surface Layer - Clayey & Tax Modified, revised",1,NA,Not rated; Surface clay percent or taxonomic class,NA,Not rated; Surface clay percent or taxonomic class,NA,Not rated; Surface clay percent or taxonomic class,NA,Not rated; Surface clay percent or taxonomic class,0,0,0,762555624
20428503,1405,URB/REC - Picnic Areas,3,20922,"Sandy Surface Layer, revised",1,NA,Not rated; % surface sand or clay,NA,Not rated; % surface sand or clay,NA,Not rated; % surface sand or clay,NA,Not rated; % surface sand or clay,0,0,0,762555625
20428503,1405,URB/REC - Picnic Areas,4,10624,"Percolation & Taxon Modification  to 40""",1,NA,Not rated; Ksat or taxonomic class,NA,Not rated; Ksat or taxonomic class,NA,Not rated; Ksat or taxonomic class,NA,Not rated; Ksat or taxonomic class,0,0,0,762555626
20428503,1405,URB/REC - Picnic Areas,5,20918,"Small Stones, Surface Layer 2-75mm (25-50%), revised",1,NA,"Not rated; Sieve size, 3 to 10"", > 10""",NA,"Not rated; Sieve size, 3 to 10"", > 10""",NA,"Not rated; Sieve size, 3 to 10"", > 10""",NA,"Not rated; Sieve size, 3 to 10"", > 10""",0,0,0,762555627
20428503,1411,URB/REC - Playgrounds,0,1411,URB/REC - Playgrounds,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,1,0,762555628
20428503,1411,URB/REC - Playgrounds,1,10624,"Percolation & Taxon Modification  to 40""",1,NA,Not rated; Ksat or taxonomic class,NA,Not rated; Ksat or taxonomic class,NA,Not rated; Ksat or taxonomic class,NA,Not rated; Ksat or taxonomic class,0,0,0,762555629
20428503,1411,URB/REC - Playgrounds,2,21170,Large Stones Surface Layer and Surface,1,NA,Not rated; Surface Fragments > 75mm,NA,Not rated; Surface Fragments > 75mm,NA,Not rated; Surface Fragments > 75mm,NA,Not rated; Surface Fragments > 75mm,0,0,0,762555630
20428503,1411,URB/REC - Playgrounds,3,20937,"Small Stones, Surface Layer 2-75mm (10-25%), revised",1,NA,"Not rated; Sieve size, 3 to 10"", > 10""",NA,"Not rated; Sieve size, 3 to 10"", > 10""",NA,"Not rated; Sieve size, 3 to 10"", > 10""",NA,"Not rated; Sieve size, 3 to 10"", > 10""",0,0,0,762555631
20428503,1411,URB/REC - Playgrounds,4,20922,"Sandy Surface Layer, revised",1,NA,Not rated; % surface sand or clay,NA,Not rated; % surface sand or clay,NA,Not rated; % surface sand or clay,NA,Not rated; % surface sand or clay,0,0,0,762555632
20428503,1411,URB/REC - Playgrounds,5,20923,"Texture, Surface Layer - Clayey & Tax Modified, revised",1,NA,Not rated; Surface clay percent or taxonomic class,NA,Not rated; Surface clay percent or taxonomic class,NA,Not rated; Surface clay percent or taxonomic class,NA,Not rated; Surface clay percent or taxonomic class,0,0,0,762555633
20428503,10954,"WMS - Embankments, Dikes, and Levees",0,10954,"WMS - Embankments, Dikes, and Levees",0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762555634
20428503,10954,"WMS - Embankments, Dikes, and Levees",1,284,"Large Stones - Fract. >3in, 24.9 to >50%, Wght. Av. 0-40",1,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,0,0,0,762555635
20428503,10954,"WMS - Embankments, Dikes, and Levees",2,23635,Piping  (revised),1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762555636
20428503,10954,"WMS - Embankments, Dikes, and Levees",3,23633,Construction Compaction (revised),1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762555637
20428503,10954,"WMS - Embankments, Dikes, and Levees",4,23660,Dust PM10 and PM2.5 Generation,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762555638
20428503,10954,"WMS - Embankments, Dikes, and Levees",5,201,Ponded > 4 hours,1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,762555639
20428503,10887,WMS - Excavated Ponds (Aquifer-fed),0,10887,WMS - Excavated Ponds (Aquifer-fed),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762555640
20428503,10887,WMS - Excavated Ponds (Aquifer-fed),1,10989,Large Stones - Fract. >3in and Apparent Water Table,1,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,0,0,0,762555641
20428503,10887,WMS - Excavated Ponds (Aquifer-fed),2,10988,Cutbank Caving and Apparent Water Table,1,0.1,Unstable excavation walls,0.1,Unstable excavation walls,0.1,Unstable excavation walls,0.1,Unstable excavation walls,0,0,0,762555642
20428503,23580,"WMS - Irrigation, General",0,23580,"WMS - Irrigation, General",0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762555643
20428503,23580,"WMS - Irrigation, General",1,23613,Ksat Minimum; 0.14 to 1.4um/sec; 0 to 50cm,1,NA,Not rated; Ksat,NA,Not rated; Ksat,NA,Not rated; Ksat,NA,Not rated; Ksat,0,0,0,762555644
20428503,23580,"WMS - Irrigation, General",2,23602,WMS - Salinity => 4 mmhos/cm Somewhat Limiting (PAN),1,NA,Not rated; EC,NA,Not rated; EC,NA,Not rated; EC,NA,Not rated; EC,0,0,0,762555645
20428503,23580,"WMS - Irrigation, General",3,23595,WMS - Droughty (7.5 to 18.0 AWC) 0 to 150cm (PAN),1,NA,Not rated; AWC,NA,Not rated; AWC,NA,Not rated; AWC,NA,Not rated; AWC,0,0,0,762555646
20428503,23580,"WMS - Irrigation, General",4,23621,WMS - Soil Reaction (pH 3.5 to 5.0); 0 to 100cm (PAN),1,NA,Not rated; pH,NA,Not rated; pH,NA,Not rated; pH,NA,Not rated; pH,0,0,0,762555647
20428503,23580,"WMS - Irrigation, General",5,23622,WMS - Soil Reaction (pH > 9.0); 0 to 100cm (PAN),1,NA,Not rated; pH,NA,Not rated; pH,NA,Not rated; pH,NA,Not rated; pH,0,0,0,762555648
20428503,23576,"WMS - Irrigation, Micro (above ground)",0,23576,"WMS - Irrigation, Micro (above ground)",0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762555649
20428503,23576,"WMS - Irrigation, Micro (above ground)",1,23604,"WMS - Excess Sodium, SAR 6 TO 20; 0-100cm (PAN)",1,NA,Not rated; SAR,NA,Not rated; SAR,NA,Not rated; SAR,NA,Not rated; SAR,0,0,0,762555650
20428503,23576,"WMS - Irrigation, Micro (above ground)",2,23609,"WMS - Fragments >75mm,  25 to 35% by WTD  Av. 0-40""",1,NA,Not rated; large stones,NA,Not rated; large stones,NA,Not rated; large stones,NA,Not rated; large stones,0,0,0,762555651
20428503,23576,"WMS - Irrigation, Micro (above ground)",3,23602,WMS - Salinity => 4 mmhos/cm Somewhat Limiting (PAN),1,NA,Not rated; EC,NA,Not rated; EC,NA,Not rated; EC,NA,Not rated; EC,0,0,0,762555652
20428503,23576,"WMS - Irrigation, Micro (above ground)",4,23594,WMS - Droughty (5 to 12cm AWC) 0 to 100cm (PAN),1,NA,Not rated; Available water capacity,NA,Not rated; Available water capacity,NA,Not rated; Available water capacity,NA,Not rated; Available water capacity,0,0,0,762555653
20428503,23576,"WMS - Irrigation, Micro (above ground)",5,23621,WMS - Soil Reaction (pH 3.5 to 5.0); 0 to 100cm (PAN),1,NA,Not rated; pH,NA,Not rated; pH,NA,Not rated; pH,NA,Not rated; pH,0,0,0,762555654
20428503,49927,"WMS - Irrigation, Micro (subsurface drip)",0,49927,"WMS - Irrigation, Micro (subsurface drip)",0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762555655
20428503,49927,"WMS - Irrigation, Micro (subsurface drip)",1,23621,WMS - Soil Reaction (pH 3.5 to 5.0); 0 to 100cm (PAN),1,NA,Not rated; pH,NA,Not rated; pH,NA,Not rated; pH,NA,Not rated; pH,0,0,0,762555656
20428503,49927,"WMS - Irrigation, Micro (subsurface drip)",2,23622,WMS - Soil Reaction (pH > 9.0); 0 to 100cm (PAN),1,NA,Not rated; pH,NA,Not rated; pH,NA,Not rated; pH,NA,Not rated; pH,0,0,0,762555657
20428503,49927,"WMS - Irrigation, Micro (subsurface drip)",3,23604,"WMS - Excess Sodium, SAR 6 TO 20; 0-100cm (PAN)",1,NA,Not rated; SAR,NA,Not rated; SAR,NA,Not rated; SAR,NA,Not rated; SAR,0,0,0,762555658
20428503,49927,"WMS - Irrigation, Micro (subsurface drip)",4,23609,"WMS - Fragments >75mm,  25 to 35% by WTD  Av. 0-40""",1,NA,Not rated; large stones,NA,Not rated; large stones,NA,Not rated; large stones,NA,Not rated; large stones,0,0,0,762555659
20428503,49927,"WMS - Irrigation, Micro (subsurface drip)",5,23594,WMS - Droughty (5 to 12cm AWC) 0 to 100cm (PAN),1,NA,Not rated; Available water capacity,NA,Not rated; Available water capacity,NA,Not rated; Available water capacity,NA,Not rated; Available water capacity,0,0,0,762555660
20428503,23578,"WMS - Irrigation, Sprinkler (close spaced outlet drops)",0,23578,"WMS - Irrigation, Sprinkler (close spaced outlet drops)",0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762555661
20428503,23578,"WMS - Irrigation, Sprinkler (close spaced outlet drops)",1,23602,WMS - Salinity => 4 mmhos/cm Somewhat Limiting (PAN),1,NA,Not rated; EC,NA,Not rated; EC,NA,Not rated; EC,NA,Not rated; EC,0,0,0,762555662
20428503,23578,"WMS - Irrigation, Sprinkler (close spaced outlet drops)",2,23604,"WMS - Excess Sodium, SAR 6 TO 20; 0-100cm (PAN)",1,NA,Not rated; SAR,NA,Not rated; SAR,NA,Not rated; SAR,NA,Not rated; SAR,0,0,0,762555663
20428503,23578,"WMS - Irrigation, Sprinkler (close spaced outlet drops)",3,23583,WMS - Clayey Surface; 40 to 60% (PAN),1,NA,Not rated; Surface clay,NA,Not rated; Surface clay,NA,Not rated; Surface clay,NA,Not rated; Surface clay,0,0,0,762555664
20428503,23578,"WMS - Irrigation, Sprinkler (close spaced outlet drops)",4,23594,WMS - Droughty (5 to 12cm AWC) 0 to 100cm (PAN),1,NA,Not rated; Available water capacity,NA,Not rated; Available water capacity,NA,Not rated; Available water capacity,NA,Not rated; Available water capacity,0,0,0,762555665
20428503,23578,"WMS - Irrigation, Sprinkler (close spaced outlet drops)",5,23609,"WMS - Fragments >75mm,  25 to 35% by WTD  Av. 0-40""",1,NA,Not rated; large stones,NA,Not rated; large stones,NA,Not rated; large stones,NA,Not rated; large stones,0,0,0,762555666
20428503,23579,"WMS - Irrigation, Sprinkler (general)",0,23579,"WMS - Irrigation, Sprinkler (general)",0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762555667
20428503,23579,"WMS - Irrigation, Sprinkler (general)",1,23602,WMS - Salinity => 4 mmhos/cm Somewhat Limiting (PAN),1,NA,Not rated; EC,NA,Not rated; EC,NA,Not rated; EC,NA,Not rated; EC,0,0,0,762555668
20428503,23579,"WMS - Irrigation, Sprinkler (general)",2,23604,"WMS - Excess Sodium, SAR 6 TO 20; 0-100cm (PAN)",1,NA,Not rated; SAR,NA,Not rated; SAR,NA,Not rated; SAR,NA,Not rated; SAR,0,0,0,762555669
20428503,23579,"WMS - Irrigation, Sprinkler (general)",3,23583,WMS - Clayey Surface; 40 to 60% (PAN),1,NA,Not rated; Surface clay,NA,Not rated; Surface clay,NA,Not rated; Surface clay,NA,Not rated; Surface clay,0,0,0,762555670
20428503,23579,"WMS - Irrigation, Sprinkler (general)",4,23594,WMS - Droughty (5 to 12cm AWC) 0 to 100cm (PAN),1,NA,Not rated; Available water capacity,NA,Not rated; Available water capacity,NA,Not rated; Available water capacity,NA,Not rated; Available water capacity,0,0,0,762555671
20428503,23579,"WMS - Irrigation, Sprinkler (general)",5,23609,"WMS - Fragments >75mm,  25 to 35% by WTD  Av. 0-40""",1,NA,Not rated; large stones,NA,Not rated; large stones,NA,Not rated; large stones,NA,Not rated; large stones,0,0,0,762555672
20428503,23575,"WMS - Irrigation, Surface (graded)",0,23575,"WMS - Irrigation, Surface (graded)",0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762555673
20428503,23575,"WMS - Irrigation, Surface (graded)",1,23602,WMS - Salinity => 4 mmhos/cm Somewhat Limiting (PAN),1,NA,Not rated; EC,NA,Not rated; EC,NA,Not rated; EC,NA,Not rated; EC,0,0,0,762555674
20428503,23575,"WMS - Irrigation, Surface (graded)",2,23605,"WMS - Excess Sodium, SAR 6 TO 20; 0-150cm (PAN)",1,NA,Not rated; SAR,NA,Not rated; SAR,NA,Not rated; SAR,NA,Not rated; SAR,0,0,0,762555675
